duration,director_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes,user_critic_ratio
93.0,38.0,48114556.0,Fat Albert,9380,4604,1.0,USA,PG,26000000.0,2004.0,4.3,531,
94.0,85.0,50648679.0,Resident Evil: Extinction,149549,16225,1.0,France,R,45000000.0,2007.0,6.3,0,
117.0,153.0,46280507.0,Blended,87165,49743,0.0,USA,G,40000000.0,2014.0,6.5,12000,
112.0,61.0,38360195.0,Last Holiday,21215,3757,1.0,USA,G,45000000.0,2006.0,6.4,0,
111.0,161.0,46815748.0,The River Wild,32544,12161,1.0,USA,G,45000000.0,1994.0,6.3,0,
96.0,0.0,35617599.0,The Indian in the Cupboard,20688,2965,1.0,USA,PG,45000000.0,1995.0,5.9,0,
141.0,0.0,47307550.0,Savages,104301,1948,4.0,USA,R,45000000.0,2012.0,6.5,28000,
94.0,160.0,32003620.0,Cellular,79141,1102,1.0,USA,G,25000000.0,2004.0,6.5,2000,
87.0,29.0,27972410.0,Johnny English,114692,1461,1.0,UK,PG,35000000.0,2003.0,6.1,2000,
88.0,8.0,28133159.0,The Ant Bully,30055,33822,1.0,USA,PG,50000000.0,2006.0,5.9,593,
177.0,0.0,27400000.0,Dune,97087,2449,3.0,USA,G,40000000.0,1984.0,6.6,11000,
133.0,278.0,24343673.0,Across the Universe,91860,5405,0.0,USA,G,45000000.0,2007.0,7.4,14000,
119.0,0.0,22877808.0,Revolutionary Road,152591,53895,0.0,USA,R,35000000.0,2008.0,7.3,0,
102.0,503.0,36883539.0,16 Blocks,112769,15053,2.0,Germany,G,52000000.0,2006.0,6.6,0,
101.0,326.0,22531698.0,Babylon A.D.,81523,15990,0.0,France,G,70000000.0,2008.0,5.6,0,
91.0,29.0,20400913.0,The Glimmer Man,15455,3855,1.0,USA,R,45000000.0,1996.0,5.3,451,
117.0,11000.0,20101861.0,Multiplicity,24757,2348,0.0,USA,G,45000000.0,1996.0,6.0,0,
86.0,13.0,25200412.0,Aliens in the Attic,16580,3423,3.0,USA,PG,45000000.0,2009.0,5.4,916,
124.0,0.0,19719930.0,The Pledge,42621,793,0.0,USA,R,45000000.0,2001.0,6.8,0,
134.0,38.0,19377727.0,The Producers,35140,24351,3.0,USA,G,45000000.0,2005.0,6.4,0,
100.0,23.0,17300889.0,The Phantom,27648,3855,0.0,Other,PG,45000000.0,1996.0,4.9,0,
220.0,0.0,15527125.0,All the Pretty Horses,11388,15006,2.0,USA,G,57000000.0,2000.0,5.8,652,
212.0,0.0,13560960.0,Nixon,23996,21130,0.0,USA,R,50000000.0,1995.0,7.1,915,
128.0,2000.0,15523168.0,The Ghost Writer,132423,2507,2.0,France,G,45000000.0,2010.0,7.2,15000,
106.0,208.0,11146409.0,Deep Rising,26551,6558,0.0,USA,R,45000000.0,1998.0,6.0,0,
160.0,0.0,7916887.0,Miracle at St. Anna,15697,26982,0.0,USA,R,45000000.0,2008.0,6.0,0,
114.0,611.0,6565495.0,Curse of the Golden Flower,36455,949,2.0,Other,R,45000000.0,2006.0,7.0,0,
99.0,15.0,15279680.0,Bangkok Dangerous,48245,12166,1.0,USA,R,40000000.0,2008.0,5.4,0,
74.0,188.0,7262288.0,Big Trouble,17307,13917,2.0,USA,G,40000000.0,2002.0,6.5,892,
139.0,179.0,4584886.0,Love in the Time of Cholera,19114,538,0.0,USA,R,45000000.0,2007.0,6.4,0,
103.0,170.0,2154540.0,Shadow Conspiracy,3803,2457,2.0,USA,R,45000000.0,1997.0,4.9,68,
101.0,32.0,8129455.0,Johnny English Reborn,89568,661,1.0,USA,PG,45000000.0,2011.0,6.3,17000,
130.0,0.0,136019448.0,Argo,452465,3133,1.0,USA,R,44500000.0,2012.0,7.7,89000,
130.0,99.0,183875760.0,The Fugitive,213668,13357,1.0,USA,G,44000000.0,1993.0,7.8,0,0.44074074074074077
110.0,72.0,67061228.0,The Bounty Hunter,96565,21554,1.0,USA,G,40000000.0,2010.0,5.5,0,
147.0,272.0,53300852.0,Sleepers,154487,37076,3.0,USA,R,44000000.0,1996.0,7.5,0,
96.0,170.0,150415432.0,Rambo: First Blood Part II,117606,15662,0.0,USA,R,44000000.0,1985.0,6.4,0,0.4423963133640553
118.0,13.0,44834712.0,The Juror,13995,26907,1.0,USA,R,44000000.0,1996.0,5.6,353,
325.0,517.0,1500000.0,Heaven's Gate,9830,14255,0.0,USA,R,44000000.0,1980.0,6.8,1000,
102.0,235.0,62318875.0,Underworld: Evolution,156225,2998,1.0,USA,R,50000000.0,2006.0,6.8,0,
110.0,118.0,5773519.0,Victor Frankenstein,28618,12876,2.0,USA,G,40000000.0,2015.0,6.0,11000,
136.0,835.0,51768623.0,Finding Forrester,73006,1801,1.0,USA,G,43000000.0,2000.0,7.3,0,
103.0,84.0,37035515.0,28 Days,34597,23864,1.0,USA,G,43000000.0,2000.0,6.0,0,
103.0,255.0,24520892.0,Unleashed,85198,22383,1.0,France,R,45000000.0,2005.0,7.0,0,
90.0,16.0,24430272.0,The Sweetest Thing,46158,132,3.0,USA,R,43000000.0,2002.0,5.1,0,
154.0,521.0,158348400.0,The Firm,88844,14244,0.0,USA,R,42000000.0,1993.0,6.8,0,0.39436619718309857
99.0,23.0,31136950.0,Charlie St. Cloud,47364,1066,1.0,USA,G,44000000.0,2010.0,6.5,0,
93.0,165.0,29113588.0,The Mechanic,117999,27834,0.0,USA,R,40000000.0,2011.0,6.6,16000,
109.0,97.0,138447667.0,21 Jump Street,408302,19968,2.0,USA,R,42000000.0,2012.0,7.2,39000,
124.0,50.0,116006080.0,Notting Hill,203269,9255,1.0,UK,G,42000000.0,1999.0,7.0,11000,
84.0,91.0,106793915.0,Chicken Run,140499,1817,0.0,UK,G,45000000.0,2000.0,7.0,0,
90.0,29.0,87856565.0,Along Came Polly,106909,24534,1.0,USA,G,42000000.0,2004.0,5.9,0,
117.0,71.0,70100000.0,Boomerang,20183,3841,1.0,USA,R,40000000.0,1992.0,5.4,0,
123.0,176.0,159578352.0,The Heat,133177,4825,7.0,USA,R,43000000.0,2013.0,6.6,24000,0.7105263157894737
105.0,153.0,45290318.0,Here Comes the Boom,74169,6727,2.0,USA,PG,42000000.0,2012.0,6.5,17000,
115.0,73.0,41543207.0,High Crimes,30077,15571,1.0,USA,G,42000000.0,2002.0,6.3,893,
122.0,0.0,41252428.0,The Mirror Has Two Faces,11453,13716,0.0,USA,G,42000000.0,1996.0,6.5,0,
119.0,89.0,35228696.0,The Mothman Prophecies,63677,1651,0.0,USA,G,32000000.0,2002.0,6.5,0,
81.0,119.0,59992760.0,Brüno,119622,2134,1.0,USA,R,42000000.0,2009.0,5.8,0,
133.0,46.0,34667015.0,Licence to Kill,74009,2371,0.0,UK,G,32000000.0,1989.0,6.6,0,
100.0,308.0,37652565.0,Red Riding Hood,91151,15369,2.0,USA,G,42000000.0,2011.0,5.4,20000,
120.0,17.0,24375436.0,15 Minutes,42547,33585,1.0,USA,R,42000000.0,2001.0,6.1,748,
104.0,5.0,20915465.0,Super Mario Bros.,38203,7723,0.0,UK,PG,42000000.0,1993.0,4.0,0,
122.0,487.0,24127895.0,Lord of War,248123,12076,2.0,USA,R,50000000.0,2005.0,7.6,10000,
80.0,611.0,84961.0,Hero,149414,6229,4.0,Other,G,31000000.0,2002.0,7.9,0,
91.0,30.0,26404753.0,One for the Money,34203,3301,1.0,USA,G,40000000.0,2012.0,5.3,19000,
112.0,133.0,6105175.0,The Interview,247020,12239,4.0,USA,R,44000000.0,2014.0,6.6,50000,
100.0,19.0,5664251.0,The Warrior's Way,22309,2056,1.0,Other,R,45000000.0,2010.0,6.3,0,
105.0,0.0,1260917.0,Micmacs,24657,1342,4.0,France,R,27000000.0,2009.0,7.2,0,
110.0,161.0,116724075.0,8 Mile,187181,1954,0.0,USA,R,41000000.0,2002.0,7.0,0,
144.0,241.0,56083966.0,A Knight's Tale,137003,18761,1.0,USA,G,65000000.0,2001.0,6.9,0,
108.0,4.0,22108977.0,The Medallion,29861,1134,1.0,Other,G,41000000.0,2003.0,5.2,505,
107.0,0.0,293501675.0,The Sixth Sense,704766,17540,0.0,USA,G,40000000.0,1999.0,8.1,14000,0.11287988422575977
102.0,20.0,18600911.0,Man on a Ledge,125198,362,6.0,USA,G,42000000.0,2012.0,6.6,11000,
100.0,64.0,7204138.0,The Big Year,34809,2085,0.0,USA,PG,41000000.0,2011.0,6.2,11000,
126.0,80.0,90800000.0,The Karate Kid,126907,2004,0.0,USA,PG,8000000.0,1984.0,7.2,0,
138.0,737.0,150117807.0,American Hustle,358416,83012,5.0,USA,R,40000000.0,2013.0,7.3,63000,0.7163781624500666
108.0,98.0,163947053.0,The Proposal,227824,18656,1.0,USA,G,40000000.0,2009.0,6.7,10000,0.8205128205128205
105.0,78.0,116735231.0,Double Jeopardy,56646,2129,0.0,USA,R,70000000.0,1999.0,6.4,0,
108.0,0.0,118500000.0,Back to the Future Part II,340085,3660,0.0,USA,PG,40000000.0,1989.0,7.8,12000,
89.0,0.0,126546825.0,Lucy,327367,32325,0.0,France,R,40000000.0,2014.0,6.4,83000,
129.0,456.0,166147885.0,Fifty Shades of Grey,220020,4585,0.0,USA,R,40000000.0,2015.0,4.1,101000,0.2661764705882353
84.0,0.0,111760631.0,Spy Kids 3-D: Game Over,40227,22935,3.0,USA,PG,38000000.0,2003.0,4.1,681,
149.0,541.0,108706165.0,A Time to Kill,99558,31349,3.0,USA,R,40000000.0,1996.0,7.4,0,
94.0,189.0,138614544.0,Cheaper by the Dozen,75152,7014,15.0,USA,PG,40000000.0,2003.0,5.8,0,
121.0,532.0,125069696.0,Lone Survivor,203963,1261,0.0,USA,R,40000000.0,2013.0,7.6,58000,
128.0,545.0,107458785.0,A League of Their Own,71754,16751,3.0,USA,PG,40000000.0,1992.0,7.2,0,
134.0,0.0,102310175.0,The Conjuring 2,64989,2676,0.0,USA,R,40000000.0,2016.0,7.8,40000,
120.0,21000.0,96917897.0,The Social Network,479453,10555,0.0,USA,G,40000000.0,2010.0,7.7,74000,
129.0,42.0,93952276.0,He's Just Not That Into You,132048,318,7.0,USA,G,40000000.0,2009.0,6.4,12000,
89.0,119.0,90703745.0,Scary Movie 4,93748,5855,8.0,USA,G,45000000.0,2006.0,5.1,1000,
116.0,0.0,89138076.0,Scream 3,98535,600,4.0,USA,R,40000000.0,2000.0,5.5,0,
118.0,0.0,87666629.0,Back to the Future Part III,283480,3986,0.0,USA,PG,40000000.0,1990.0,7.4,0,
107.0,164.0,90353764.0,Get Hard,85629,12556,2.0,USA,R,40000000.0,2015.0,6.0,14000,
155.0,0.0,82522790.0,Bram Stoker's Dracula,143835,42220,0.0,USA,R,40000000.0,1992.0,7.5,14000,
123.0,0.0,94125426.0,Julie & Julia,79264,13321,2.0,USA,G,40000000.0,2009.0,7.0,13000,
128.0,241.0,95001343.0,42,66511,16911,0.0,USA,G,40000000.0,2013.0,7.5,28000,
139.0,333.0,81292135.0,The Talented Mr. Ripley,137891,36810,1.0,USA,R,40000000.0,1999.0,7.3,0,
109.0,101.0,86208010.0,Dumb and Dumber To,97045,16179,1.0,USA,G,35000000.0,2014.0,5.7,55000,
120.0,155.0,81593527.0,Eight Below,48806,24300,1.0,USA,PG,40000000.0,2006.0,7.3,11000,
121.0,278.0,75274748.0,The Intern,130661,36010,2.0,USA,G,35000000.0,2015.0,7.2,54000,
102.0,167.0,90835030.0,Ride Along 2,28621,5178,0.0,USA,G,40000000.0,2016.0,5.9,0,
117.0,0.0,72455275.0,The Last of the Mohicans,113068,2144,1.0,USA,R,40000000.0,1992.0,7.8,0,
178.0,138.0,75305995.0,Ray,110394,5074,0.0,USA,G,40000000.0,2004.0,7.7,0,
147.0,436.0,74098862.0,Sin City,656640,3924,1.0,USA,R,40000000.0,2005.0,8.1,13000,
90.0,38.0,72266306.0,Vantage Point,127528,6775,4.0,USA,G,40000000.0,2008.0,6.6,0,
105.0,29.0,71347010.0,"I Love You, Man",166194,28928,2.0,USA,R,40000000.0,2009.0,7.1,0,
114.0,101.0,70836296.0,Shallow Hal,109445,2842,2.0,USA,G,40000000.0,2001.0,5.9,0,
206.0,0.0,70405498.0,JFK,113472,698,1.0,France,R,40000000.0,1991.0,8.0,0,
99.0,14.0,70163652.0,Big Momma's House 2,31968,19334,0.0,USA,G,40000000.0,2006.0,4.6,663,
123.0,563.0,66808615.0,The Mexican,87351,43917,0.0,USA,R,34000000.0,2001.0,6.1,2000,
102.0,23.0,64149837.0,17 Again,146899,7009,1.0,USA,G,20000000.0,2009.0,6.4,0,
109.0,415.0,83906114.0,The Other Woman,104481,2357,2.0,USA,G,40000000.0,2014.0,6.0,16000,
82.0,160.0,66466372.0,The Final Destination,75345,303717,0.0,USA,R,40000000.0,2009.0,5.2,0,
142.0,14000.0,72306065.0,Bridge of Spies,178118,16944,0.0,USA,G,40000000.0,2015.0,7.6,55000,
106.0,212.0,59068786.0,Behind Enemy Lines,86902,2544,2.0,USA,G,40000000.0,2001.0,6.4,0,
106.0,23.0,57887882.0,Shall We Dance,35508,2325,2.0,USA,G,50000000.0,2004.0,6.1,0,
108.0,287.0,53955614.0,Small Soldiers,77415,8610,0.0,USA,G,40000000.0,1998.0,6.1,0,
98.0,20.0,54967359.0,Spawn,52805,7039,0.0,USA,R,40000000.0,1997.0,5.2,0,
131.0,58.0,54228104.0,The Count of Monte Cristo,104991,17152,1.0,UK,G,35000000.0,2002.0,7.7,0,
118.0,65.0,57981889.0,The Lincoln Lawyer,173848,13943,1.0,USA,R,40000000.0,2011.0,7.3,25000,
113.0,174.0,61094903.0,Unknown,210542,17152,3.0,UK,G,30000000.0,2011.0,6.9,29000,
130.0,22000.0,53082743.0,The Prestige,844052,63986,1.0,USA,G,40000000.0,2006.0,8.5,49000,
116.0,51.0,54414716.0,Horrible Bosses 2,114294,30571,7.0,USA,R,42000000.0,2014.0,6.3,12000,
89.0,7.0,57011847.0,Escape from Planet Earth,20615,3361,2.0,USA,PG,40000000.0,2013.0,5.9,0,
139.0,0.0,50859889.0,Apocalypto,236000,848,0.0,USA,R,40000000.0,2006.0,7.8,14000,
130.0,46.0,51185897.0,The Living Daylights,69457,1233,1.0,UK,PG,30000000.0,1987.0,6.7,0,
107.0,190.0,52000688.0,Predators,171418,4243,0.0,USA,R,40000000.0,2010.0,6.4,17000,
116.0,425.0,49851591.0,Legal Eagles,7900,2179,3.0,USA,PG,40000000.0,1986.0,5.9,263,
96.0,192.0,47781388.0,Secret Window,147504,41293,1.0,USA,G,40000000.0,2004.0,6.6,0,
99.0,18.0,52320979.0,The Lake House,114321,18693,0.0,USA,PG,40000000.0,2006.0,6.8,0,
104.0,34.0,47806295.0,The Skeleton Key,87447,1274,0.0,USA,G,43000000.0,2005.0,6.5,0,
105.0,54.0,51853450.0,The Odd Life of Timothy Green,37398,9069,0.0,USA,PG,25000000.0,2012.0,6.6,11000,
101.0,10.0,46012734.0,Made of Honor,54421,4298,2.0,USA,G,40000000.0,2008.0,5.8,3000,
134.0,16000.0,47034272.0,Jersey Boys,25465,2281,1.0,USA,R,40000000.0,2014.0,6.9,16000,
135.0,0.0,45856732.0,The Rainmaker,46221,16762,1.0,USA,G,40000000.0,1997.0,7.1,0,
98.0,326.0,59588068.0,Gothika,89557,22318,1.0,USA,R,40000000.0,2003.0,5.8,0,
155.0,14000.0,44175394.0,Amistad,56509,37570,2.0,USA,R,36000000.0,1997.0,7.2,0,
106.0,323.0,45500797.0,Medicine Man,17443,519,2.0,USA,G,40000000.0,1992.0,6.0,694,
102.0,25.0,41797066.0,Aliens vs. Predator: Requiem,92789,4324,0.0,USA,R,40000000.0,2007.0,4.7,0,
95.0,80.0,38087756.0,Ri¢hie Ri¢h,49612,4634,1.0,USA,PG,40000000.0,1994.0,5.2,0,
103.0,643.0,37752931.0,Autumn in New York,20201,26938,2.0,USA,G,40000000.0,2000.0,5.5,0,
109.0,99.0,37371385.0,Paul,192462,390,0.0,USA,R,40000000.0,2011.0,7.0,42000,
95.0,98.0,37101011.0,The Guilt Trip,30394,1070,1.0,USA,G,40000000.0,2012.0,5.8,0,
111.0,0.0,38176892.0,Scream 4,104119,4486,0.0,USA,R,40000000.0,2011.0,6.2,26000,
123.0,541.0,36283504.0,8MM,104564,12970,1.0,Germany,R,40000000.0,1999.0,6.5,0,
140.0,0.0,35183792.0,The Doors,68159,3044,1.0,USA,R,38000000.0,1991.0,7.2,0,
94.0,52.0,38543473.0,Sex Tape,84382,1488,2.0,USA,R,40000000.0,2014.0,5.1,0,
94.0,0.0,36037909.0,Hanging Up,10132,1238,3.0,Germany,G,60000000.0,2000.0,4.7,390,
92.0,77.0,42575718.0,Final Destination 5,83788,3074,0.0,USA,R,40000000.0,2011.0,5.9,20000,
102.0,6.0,33864342.0,Mickey Blue Eyes,29968,2913,1.0,UK,G,40000000.0,1999.0,5.8,445,
123.0,75.0,33508922.0,Pay It Forward,95860,23920,2.0,USA,G,40000000.0,2000.0,7.2,16000,
104.0,101.0,42071069.0,Fever Pitch,36223,1827,1.0,USA,G,30000000.0,2005.0,6.2,0,
102.0,65.0,32853640.0,Drillbit Taylor,50199,3239,1.0,USA,G,40000000.0,2008.0,5.7,702,
136.0,3000.0,42615685.0,A Million Ways to Die in the West,136093,28927,3.0,USA,R,40000000.0,2014.0,6.1,24000,
93.0,85.0,32055248.0,The Shadow,18723,2711,0.0,USA,G,25000000.0,1994.0,6.0,0,
129.0,335.0,31836745.0,Extremely Loud & Incredibly Close,81298,15595,1.0,USA,G,40000000.0,2011.0,6.9,39000,
107.0,50.0,30993544.0,Morning Glory,58871,621,0.0,USA,G,40000000.0,2010.0,6.5,0,
117.0,260.0,30981850.0,Get Rich or Die Tryin',35834,3969,0.0,USA,R,40000000.0,2005.0,5.0,0,
116.0,18.0,30199105.0,The Art of War,25346,3753,0.0,USA,R,40000000.0,2000.0,5.7,470,
135.0,0.0,29077547.0,Rent,41685,5917,1.0,USA,G,40000000.0,2005.0,7.0,3000,
107.0,55.0,29374178.0,Bless the Child,12093,4565,0.0,USA,R,40000000.0,2000.0,5.1,394,
90.0,39.0,28535768.0,The Out-of-Towners,10446,1335,2.0,USA,G,40000000.0,1999.0,5.3,279,
99.0,287.0,27663982.0,The Island of Dr. Moreau,26051,10469,2.0,USA,G,40000000.0,1996.0,4.4,0,
104.0,0.0,27053815.0,The Musketeer,12856,2888,0.0,Germany,G,40000000.0,2001.0,4.7,299,
115.0,56.0,26814957.0,The Other Boleyn Girl,84357,77823,3.0,UK,G,35000000.0,2008.0,6.7,0,
119.0,7.0,25178165.0,Sweet November,70292,29484,1.0,USA,G,40000000.0,2001.0,6.7,8000,
99.0,81.0,25117498.0,The Reaping,37412,960,0.0,USA,R,40000000.0,2007.0,5.7,0,
128.0,545.0,24332324.0,Renaissance Man,13830,3126,1.0,USA,G,40000000.0,1994.0,6.1,680,
112.0,118.0,36665854.0,Colombiana,76498,3432,0.0,France,G,40000000.0,2011.0,6.4,15000,
86.0,7.0,22717758.0,The Magic Sword: Quest for Camelot,11156,14275,0.0,USA,G,40000000.0,1998.0,6.2,0,
108.0,105.0,22433915.0,City by the Sea,21319,34377,1.0,USA,R,60000000.0,2002.0,6.2,416,
128.0,34.0,22326247.0,At First Sight,11232,3821,1.0,USA,G,60000000.0,1999.0,5.9,0,
84.0,33.0,21176322.0,Torque,23747,5039,0.0,USA,G,40000000.0,2004.0,4.0,0,
111.0,17.0,20300000.0,City Hall,16741,17877,2.0,USA,R,40000000.0,1996.0,6.2,309,
131.0,719.0,20302961.0,Showgirls,49874,18913,0.0,France,NC-17,45000000.0,1995.0,4.6,0,
123.0,0.0,15962471.0,Marie Antoinette,79892,7243,1.0,USA,G,40000000.0,2006.0,6.4,0,
101.0,58.0,14942422.0,Kiss of Death,14226,14008,3.0,USA,R,40000000.0,1995.0,5.9,555,
102.0,19.0,14967182.0,Get Carter,27305,14463,1.0,USA,R,40000000.0,2000.0,5.1,604,
114.0,171.0,18996755.0,The Impossible,145270,7099,0.0,Other,G,45000000.0,2012.0,7.6,54000,
107.0,124.0,14375181.0,Ishtar,8692,3374,2.0,USA,G,51000000.0,1987.0,4.2,754,
87.0,0.0,20999103.0,Fantastic Mr. Fox,139114,24770,0.0,USA,PG,40000000.0,2009.0,7.8,15000,
103.0,65.0,14448589.0,Life or Something Like It,19364,12566,2.0,USA,G,40000000.0,2002.0,5.8,835,
99.0,0.0,14358033.0,Memoirs of an Invisible Man,17365,2125,2.0,USA,G,40000000.0,1992.0,5.9,630,
122.0,0.0,33201661.0,Amélie,534262,809,0.0,France,R,77000000.0,2001.0,8.4,39000,
91.0,29.0,14018364.0,New York Minute,17722,3974,1.0,USA,PG,30000000.0,2004.0,4.8,849,
103.0,14.0,13395939.0,Alfie,43442,3639,4.0,UK,R,60000000.0,2004.0,6.2,0,
107.0,42.0,20113965.0,Big Miracle,15231,1702,3.0,USA,PG,40000000.0,2012.0,6.5,0,
106.0,22.0,13376506.0,The Deep End of the Ocean,10413,4327,1.0,USA,G,40000000.0,1999.0,6.3,579,
101.0,37.0,13208023.0,Feardotcom,17309,4262,1.0,UK,R,42000000.0,2002.0,3.3,612,
109.0,80.0,13838130.0,Cirque du Freak: The Vampire's Assistant,35990,20503,3.0,USA,G,40000000.0,2009.0,5.9,0,
89.0,0.0,9652000.0,Duplex,46205,3096,0.0,USA,G,40000000.0,2003.0,5.8,0,
119.0,5.0,7000000.0,Raise the Titanic,2933,1883,0.0,UK,PG,36000000.0,1980.0,4.7,328,
83.0,7.0,10431220.0,Universal Soldier: The Return,24216,4024,0.0,USA,R,24000000.0,1999.0,4.1,401,
108.0,22.0,10326062.0,Pandorum,121432,14127,0.0,Germany,R,33000000.0,2009.0,6.8,10000,
102.0,39.0,6114237.0,Impostor,19986,2664,4.0,USA,R,40000000.0,2001.0,6.2,892,
93.0,18.0,4835968.0,Extreme Ops,4821,4123,0.0,UK,G,40000000.0,2002.0,4.5,158,
84.0,8.0,4777007.0,Just Visiting,15130,1149,3.0,France,G,40000000.0,2001.0,5.8,565,
107.0,0.0,3675072.0,Sunshine,190132,11623,0.0,UK,R,26000000.0,2007.0,7.3,15000,
91.0,48.0,18438149.0,A Thousand Words,30842,222,8.0,USA,G,40000000.0,2012.0,5.9,0,
94.0,0.0,511920.0,Delgo,2458,2449,1.0,USA,PG,40000000.0,2008.0,4.4,211,
115.0,180.0,10640645.0,The Gunman,28429,1686,0.0,USA,R,40000000.0,2015.0,5.8,0,
93.0,13.0,652526.0,Alex Rider: Operation Stormbreaker,20201,15638,3.0,Germany,PG,40000000.0,2006.0,5.1,823,
105.0,154.0,80050171.0,Disturbia,186982,2288,0.0,USA,G,20000000.0,2007.0,6.9,0,
107.0,34.0,7564000.0,Hackers,54650,13821,1.0,USA,G,20000000.0,1995.0,6.2,12000,
101.0,47.0,876671.0,The Hunting Party,22010,504,2.0,USA,R,25000000.0,2007.0,6.9,0,
111.0,0.0,2869369.0,The Hudsucker Proxy,65474,2612,2.0,UK,PG,30000000.0,1994.0,7.3,0,
113.0,31.0,128978.0,The Warlords,22897,6267,2.0,Other,R,40000000.0,2007.0,7.1,0,
112.0,44.0,77231.0,Nomad: The Warrior,3322,2115,0.0,France,R,25000000.0,2005.0,6.0,265,
126.0,584.0,4563029.0,Snowpiercer,181472,12286,5.0,Other,R,39200000.0,2013.0,7.0,58000,
98.0,295.0,50693162.0,The Crow,136580,2630,0.0,USA,R,23000000.0,1994.0,7.6,15000,
107.0,124.0,63411478.0,The Time Traveler's Wife,114925,568,1.0,USA,G,39000000.0,2009.0,7.1,13000,
87.0,13000.0,35287788.0,Frankenweenie,73886,4774,0.0,USA,PG,39000000.0,2012.0,7.0,25000,
119.0,0.0,25335935.0,Serenity,242599,2853,0.0,USA,G,40000000.0,2005.0,8.0,14000,
110.0,534.0,5881504.0,Against the Ropes,5917,2972,2.0,USA,G,39000000.0,2004.0,5.3,177,
125.0,44.0,60000000.0,Superman III,49934,2329,1.0,UK,PG,39000000.0,1983.0,4.9,0,
113.0,88.0,29802761.0,Grudge Match,46480,36009,1.0,USA,G,40000000.0,2013.0,6.4,12000,
150.0,610.0,626809.0,Red Cliff,36894,2172,4.0,Other,R,553632000.0,2008.0,7.4,0,
108.0,72.0,127214072.0,Sweet Home Alabama,83786,4251,1.0,USA,G,38000000.0,2002.0,6.1,0,
96.0,126.0,88915214.0,The Ugly Truth,163665,22436,2.0,USA,R,38000000.0,2009.0,6.5,9000,
93.0,36.0,30400000.0,Sgt. Bilko,17810,2176,2.0,USA,PG,39000000.0,1996.0,5.7,478,
100.0,0.0,85570368.0,Spy Kids 2: Island of Lost Dreams,44885,18291,1.0,USA,PG,38000000.0,2002.0,5.1,478,
118.0,18.0,75668868.0,Star Trek: Generations,60504,6427,0.0,USA,PG,35000000.0,1994.0,6.6,0,
122.0,0.0,6594136.0,The Grandmaster,24557,943,1.0,Other,G,38600000.0,2013.0,6.5,13000,
120.0,508.0,58700247.0,Water for Elephants,95367,36062,1.0,USA,G,38000000.0,2011.0,6.9,33000,
146.0,278.0,50668906.0,The Hurricane,76016,20516,0.0,USA,R,38000000.0,1999.0,7.6,0,
115.0,150.0,39177215.0,Enough,30667,3770,1.0,USA,G,38000000.0,2002.0,5.6,0,
123.0,7.0,40334024.0,Heartbreakers,44168,2912,3.0,USA,G,35000000.0,2001.0,6.2,989,
94.0,99.0,71038190.0,Paul Blart: Mall Cop 2,23473,3552,1.0,USA,PG,30000000.0,2015.0,4.4,8000,
102.0,43.0,24044532.0,Angel Eyes,19686,1440,0.0,USA,R,38000000.0,2001.0,5.6,689,
98.0,11.0,22770864.0,Joe Somebody,8433,2765,1.0,USA,PG,38000000.0,2001.0,5.5,168,
133.0,2000.0,18653746.0,The Ninth Gate,137722,42344,1.0,Other,R,38000000.0,1999.0,6.7,0,
118.0,150.0,17305211.0,Extreme Measures,14066,24547,0.0,USA,R,38000000.0,1996.0,6.1,352,
105.0,65.0,16991902.0,Rock Star,34592,1265,0.0,USA,R,57000000.0,2001.0,6.2,0,
109.0,304.0,47536959.0,Precious,86955,3277,0.0,USA,R,10000000.0,2009.0,7.3,12000,
129.0,0.0,10300000.0,White Squall,17859,16237,4.0,USA,G,38000000.0,1996.0,6.6,911,
109.0,0.0,13782838.0,The Thing,258078,1757,0.0,USA,R,15000000.0,1982.0,8.2,23000,
127.0,123.0,41997790.0,Riddick,125305,17551,0.0,USA,R,38000000.0,2013.0,6.4,39000,
118.0,11.0,6482195.0,Switchback,9740,74,1.0,USA,R,37000000.0,1997.0,6.4,389,
110.0,49.0,623374.0,Texas Rangers,4757,2120,2.0,USA,G,38000000.0,2001.0,5.2,474,
90.0,27.0,7871693.0,City of Ember,52908,15494,0.0,USA,PG,55000000.0,2008.0,6.5,0,
144.0,0.0,16377274.0,The Master,105144,427,31.0,USA,R,32000000.0,2012.0,7.1,27000,
130.0,39.0,9589875.0,The Express,16673,5162,0.0,USA,PG,40000000.0,2008.0,7.3,0,
112.0,5.0,34912982.0,The 5th Wave,55617,19974,0.0,USA,G,38000000.0,2016.0,5.2,14000,
133.0,0.0,109712885.0,Creed,146708,15106,1.0,USA,G,35000000.0,2015.0,7.7,70000,
150.0,0.0,92173235.0,The Town,280228,14296,7.0,USA,R,37000000.0,2010.0,7.6,29000,
110.0,52.0,41102171.0,What to Expect When You're Expecting,57266,13396,12.0,USA,G,40000000.0,2012.0,5.7,14000,
96.0,1000.0,60338891.0,Burn After Reading,248468,36093,0.0,USA,R,37000000.0,2008.0,7.0,0,
96.0,3.0,48006503.0,Nim's Island,28109,18178,3.0,USA,PG,37000000.0,2008.0,6.0,0,
